study,subgroup,panel,horizon,n,outcome,brier,auc,observed,predicted,observed_expected,mean_bias_pp,events
secondary_hepatic_smoking,age25_49,laboratory,15,451,stroke,0.0029851427496627647,0.9238059788667032,0.003010806045343317,0.0046775871235238235,0.6436664814219751,0.16667810781805065,2.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,hypertension,9.722309182776337e-06,,0.0,0.00223890641807691,0.0,0.223890641807691,0.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,aortic_aneurysm,1.1819728740546234e-06,,0.0,0.0007380151230985248,0.0,0.07380151230985248,0.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,chronic_respiratory,0.0014585033928139182,0.9918266400486941,0.0014810336029641058,0.0025948723793405193,0.5707539279216911,0.11138387763764135,2.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,dementia,2.738462004005017e-07,,0.0,0.0004102602504147564,0.0,0.041026025041475636,0.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,diabetes,2.4481581287023744e-06,,0.0,0.001169105492530324,0.0,0.1169105492530324,0.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,renal,4.214112841229238e-07,,0.0,0.0005034341985231793,0.0,0.05034341985231793,0.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,chronic_liver,0.005342799066819499,0.9277795923261112,0.005367983491714695,0.0009009026016890799,5.958450426994434,-0.4467080890025615,1.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,lung_cancer,0.0019093162276388456,0.7514400630975855,0.0018682976771134587,0.005284762406816993,0.3535253873860968,0.34164647297035344,1.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,colorectal_cancer,0.001279330623264345,0.14554273862379288,0.0012709830387963197,0.002779876649268885,0.4572084301404495,0.1508893610472565,1.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,pancreatic_cancer,7.624523911998493e-06,,0.0,0.0018040461970663068,0.0,0.1804046197066307,0.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,breast_cancer,0.0007713887982496167,0.8098498885578382,0.0007708363578729643,0.0015007120324460476,0.5136470829893721,0.07298756745730832,1.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,prostate_cancer,1.3312734015136975e-05,,0.0,0.002048349937661263,0.0,0.2048349937661263,0.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,gastric_cancer,1.856248410807468e-06,,0.0,0.0009026564218827188,0.0,0.09026564218827188,0.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,hematologic_cancer,0.0008022279558383967,0.5700064434697105,0.0007973193466088782,0.002348843014432594,0.3394519521780323,0.1551523667823716,1.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,infection,0.002596977970219698,0.7930425943295227,0.0026077103002605513,0.0020258375017424566,1.2872258006960657,-0.05818727985180947,3.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,external,0.013409960151370765,0.543556063254981,0.013503231518651751,0.0038163661980294594,3.5382431396714504,-0.9686865320622292,8.0
secondary_hepatic_smoking,age25_49,laboratory,15,451,other_or_unresolved,0.016402259946939644,0.7975002991194814,0.017819278563982934,0.01790671628825708,0.9951170430766535,0.008743772427414684,15.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,multistate,0.395975897284596,,,,,,
secondary_hepatic_smoking,age50_64,laboratory,15,303,all_cause,0.16462900381129594,0.7220967885056487,0.2479838192745055,0.26249075015686935,0.9447335539492564,1.450693088236385,80.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,ihd,0.06650841774925494,0.7330896528061728,0.07690269797231149,0.0803630595725722,0.9569408927601143,0.3460361600260711,27.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,heart_failure,4.373051826315111e-05,,0.0,0.0056825632662779995,0.0,0.5682563266277999,0.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,stroke,0.0037419493804087835,0.5221281011844955,0.0033806990406496833,0.01854276857979424,0.18231900086018316,1.5162069539144558,3.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,hypertension,0.004906059206634595,0.8602291975707921,0.004972798172845037,0.007642910196113255,0.6506419734427753,0.2670112023268218,2.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,aortic_aneurysm,0.004846280827456106,0.8740985195725604,0.004879389667297912,0.0020948886826052254,2.3291880412613866,-0.27845009846926866,1.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,chronic_respiratory,0.0029344705602573303,0.9116966906444975,0.002937848683527346,0.007757408406703892,0.3787152267229453,0.4819559723176546,1.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,dementia,0.005190678792036126,0.7225211365110887,0.0052049051180978615,0.00132586761835433,3.9256597310659127,-0.3879037499743531,1.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,diabetes,0.011047769438969915,0.8084161537053844,0.011167845336337934,0.004166832651815386,2.6801761120577714,-0.7001012684522548,3.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,renal,3.338576282278899e-06,,0.0,0.0016255639644000527,0.0,0.16255639644000527,0.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,chronic_liver,0.002917312614931841,0.9628058823894078,0.002946249127151786,0.0023991393971112044,1.2280441606266623,-0.05471097300405814,1.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,lung_cancer,0.024842094280562912,0.42793453089077765,0.024982143798255987,0.01638462116158053,1.5247312435172657,-0.8597522636675459,9.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,colorectal_cancer,0.003425958397776097,0.6909346218833949,0.00338842052777713,0.009277191436434256,0.36524206178065993,0.5888770908657126,2.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,pancreatic_cancer,0.0075738656124173164,0.3654550397825992,0.00757820441449566,0.005037228430600931,1.504439300083835,-0.2540975983894729,3.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,breast_cancer,4.565329474245098e-05,,0.0,0.004903245546712193,0.0,0.4903245546712193,0.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,prostate_cancer,0.0009865042136314945,0.7717000169955608,0.0009321251216280611,0.005532841020353215,0.16847133655189583,0.46007158987251534,1.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,gastric_cancer,0.005089706601346227,0.5219818163480677,0.005102637710276761,0.0028843491764749558,1.7690776664262398,-0.22182885338018055,2.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,hematologic_cancer,0.014174355845210443,0.7397554088879658,0.014458130257555954,0.007731423208393071,1.8700477089212384,-0.6726707049162882,3.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,infection,0.008338824130078264,0.8231399765979589,0.008455842333509364,0.007046041635022035,1.2000840715274768,-0.14098006984873288,2.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,external,0.005856029248652794,0.29486700742383964,0.005810718206084947,0.009096818090483594,0.6387638126086838,0.3286099884398647,2.0
secondary_hepatic_smoking,age50_64,laboratory,15,303,other_or_unresolved,0.05887389418438685,0.7420478565212225,0.06488316378670264,0.06299598811506678,1.02995707707908,-0.1887175671635863,17.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,multistate,0.7484053067793157,,,,,,
secondary_hepatic_smoking,age65_74,laboratory,15,228,all_cause,0.23212459896571097,0.6450309944619468,0.5767390373320295,0.5374928504920641,1.073017132793555,-3.924618683996539,136.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,ihd,0.1327502701465957,0.7249254191877859,0.17436251689245516,0.1727575549244183,1.0092902563291026,-0.1604961968036861,41.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,heart_failure,0.01149720663781454,0.4340561060389945,0.011563630025294154,0.010905610404161515,1.0603377157945733,-0.06580196211326395,3.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,stroke,0.048862654839363646,0.609375080577197,0.051913686945120385,0.04590158600116578,1.1309780656337651,-0.6012100943954608,19.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,hypertension,0.0024643010326581556,0.305991805110022,0.002213436075566913,0.015884231642522936,0.13934801036528746,1.3670795566956024,1.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,aortic_aneurysm,0.02489536157067118,0.5466770228236013,0.025048620327135628,0.0035362416309137265,7.083401798158045,-2.1512378696221903,2.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,chronic_respiratory,0.008553458332937703,0.42676115822535465,0.008587643477231479,0.012087445477564705,0.7104597487675004,0.34998020003332264,4.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,dementia,0.004163130501049749,0.40219440242963095,0.004175397510168865,0.002749374662465294,1.51867170639628,-0.14260228477035705,1.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,diabetes,0.02849824732395605,0.3259913786291744,0.028802036036897193,0.008027499696728049,3.587921161633515,-2.0774536340169147,3.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,renal,0.005277032631949881,0.55690980434287,0.005303381073138946,0.0032127919466302343,1.6507079080241858,-0.20905891265087115,2.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,chronic_liver,0.008853450055590866,0.690401634372602,0.00894004834770097,0.003690579031589762,2.422397209537587,-0.5249469316111208,1.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,lung_cancer,0.011519914632523595,0.7193606876331133,0.011255442284895976,0.02803871648370648,0.40142501856091034,1.6783274198810503,5.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,colorectal_cancer,0.027569212921655047,0.7962311556483315,0.028632776332539533,0.019369072773452897,1.4782729492236406,-0.9263703559086636,6.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,pancreatic_cancer,0.002453754571003504,0.6661518893238014,0.0023922301571929153,0.008506443922451165,0.28122564246606885,0.611421376525825,2.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,breast_cancer,0.01129868382539035,0.6801713710103837,0.01148984021358575,0.009966486360419427,1.15284763336617,-0.1523353853166322,2.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,prostate_cancer,0.009872139977229612,0.7588575952417018,0.01008480809381497,0.008227937763111377,1.225678703967423,-0.1856870330703593,3.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,gastric_cancer,0.007466612242184246,0.5650984462053513,0.007501817440892294,0.005788867598316942,1.2959041321092533,-0.17129498425753525,2.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,hematologic_cancer,0.007692820898663691,0.3299095789587018,0.007625390844122685,0.01503438810016702,0.5071966210608846,0.7408997256044335,1.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,infection,0.04510140897135144,0.4553013337156971,0.04631025407676416,0.01719621534522713,2.6930492057147757,-2.911403873153703,6.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,external,0.01648285132161866,0.23084273757253645,0.016562786156498647,0.01507007160201504,1.0990515900590687,-0.14927145544836073,5.0
secondary_hepatic_smoking,age65_74,laboratory,15,228,other_or_unresolved,0.10100819537939716,0.5863706305684468,0.11397329502101286,0.13154173512503628,0.8664420832876818,1.756844010402342,27.0
